fnid,residential_density,landusemix,open_ratio,intersections_destiny,center,airport,railway,dock,coach,trans_count,sport_count,public_count,company_count,hospital_count,govern_count,life_count,edu_count,shopping_count,finance_count,attractions_count,food_service_count,cityBranch,cycleway,freeway,innerRoad,mainRoad,notBuiltRoad,sideWalks,subrbanRoad,urbunSecondary
17549,0.046184342,0.648013018,0.000805556,0.111111111,0,0.136104805,0.128202558,0.134299973,0,0.222222222,0,0.222222222,0,0,0.222222222,0.111111111,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0
7193,0.014823323,0.36453574,0.524063333,0,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0.025,0,0.025,0.5,0.05,0,0.05,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0
16129,0.006202312,0.616370394,0.143873333,0.314814815,0.058782255,0.152099709,0.071223643,0.109794124,0.022887516,0,0,0,0,0,0,0.4,0,0,0,0,0.6,0.027519031,0,0,0.649866736,0.258115906,0,0.064498327,0,0
6145,3.58243E-05,0.746613942,0,0.083333333,0.281842543,0.239457305,0.161140483,0.000129083,0.000523792,0.125,0,0.125,0.625,0,0,0,0,0,0,0,0.125,0.483970481,0,0,0.312106759,0.053070327,0,0,0,0.150852433
13280,0.296202109,0.534778603,0.002018889,0.157407407,0.148424756,0.18720588,0.053777888,0.064843402,0.038185276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6845,0.000501926,0.274691646,0.806298889,0,0.184405897,0.195487095,0.055956356,0.052285499,0.035685157,0.1,0,0.1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9718,3.07061E-05,0.674388064,0.05281,0.30952381,0.255370564,0.22985695,0.141385472,0.03237863,0.005698188,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16126,0.017418939,0.524646179,0.025725556,0.185185185,0.029391127,0.144102257,0.099713101,0.122047048,0.011443758,0.314285714,0.142857143,0.2,0.142857143,0,0.028571429,0,0.028571429,0,0,0.028571429,0.114285715,0,0,0,0,0.283308593,0,0.716691407,0,0
15082,0.285144701,0.534193726,0.239436667,0.027777778,0.236097441,0.223730639,0.14531563,0.076121351,0.094675904,0.142857143,0,0.142857143,0.285714286,0,0.214285714,0,0,0,0,0,0.214285714,0.02342784,0,0,0,0.432028084,0,0.164404069,0,0.380140007
11475,0,0.041596283,0.026392222,0.027777778,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17916,0.078558877,0.802403412,0.16528,0.111111111,0.017431641,0.140327594,0.137541285,0.137434619,0.007561599,0,0.121212121,0,0.515151516,0,0.03030303,0.060606061,0.121212121,0,0,0,0.151515151,0,0,0,0,0,0,0,0,0
6135,0.017608094,0.816080049,0.130173333,0.351851852,0.281571909,0.239346078,0.160878151,0,0,0,0,0,0.666666667,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12562,0.650234948,0.714739167,0,0.074074074,0.137246864,0.17992017,0.022840285,0.071269524,0.011517106,0.142857143,0.142857143,0.142857143,0.071428571,0.142857143,0,0.357142857,0,0,0,0,0,0,0.407116328,0,0,0,0,0.592883673,0,0
13300,0.020766816,0.614700664,0.501714444,0.092592593,0.274786623,0.23992277,0.168320057,0.087912061,0.140608338,0.2,0,0.2,0.3,0,0,0,0,0,0,0,0.3,1,0,0,0,0,0,0,0,0
15786,0.081101216,0.764669392,0.00368,0.240740741,0.195013128,0.205475864,0.088485355,0.053906964,0.062116172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17931,0.114773894,0.800002719,0,0.203703704,0.217121835,0.215931949,0.114523006,0.058061909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9339,0.092551803,0.784166725,0.092191111,0.175925926,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13643,0.006552795,0.807478355,0,0.333333333,0.201128278,0.207868849,0.092719835,0.052499699,0.065046692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8267,0.100778063,0.76276744,0.055291111,0.351851852,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0.24,0.08,0,0.2,0.12,0.12,0.16,0.04,0,0,0,0.04,0.024688033,0,0,0,0.952221946,0.023090021,0,0,0
11843,0.048883709,0.8801303,0.124136667,0.092592593,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11488,0.518666589,0.677391486,0.012201111,0.111111111,0.134978118,0.174800871,0.007167219,0.076292715,0.045710743,0.071895425,0.071895425,0.019607843,0.130718954,0.026143791,0.026143791,0.215686274,0.052287582,0.026143791,0,0,0.37254902,0,0,0,0,1,0,0,0,0
14692,0,0.303078129,0.421313333,0,0.088173382,0.160097161,0.042734186,0.0975412,0.034331274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14715,0.000277029,0.863504955,0.028621111,0.305555556,0.201111145,0.207861807,0.092703228,0.052507871,0.065013532,0.115384616,0,0.015384615,0.092307692,0.061538461,0.053846154,0.246153846,0.007692308,0.015384615,0,0,0.4,1,0,0,0,0,0,0,0,0
16836,0.029067056,0.721688354,0.031283333,0.194444444,0,0.136104805,0.128202558,0.134299973,0,0.166666667,0,0.055555555,0.222222222,0,0.444444444,0.055555555,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0
13630,0.114992625,0.76835883,0,0.361111111,0.131683377,0.173573447,0.004244338,0.077323269,0.044036487,0.058823529,0,0.058823529,0.823529412,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15443,0.084188683,0.705157991,0.616851111,0.231481481,0.257702818,0.233716447,0.160431239,0.083704026,0.124856908,0.2,0,0,0.6,0,0,0,0,0,0,0,0.2,0,0,0,0,1,0,0,0,0
5771,0.001400437,0.671452363,0.183692222,0.101851852,0.184405897,0.195487095,0.055956356,0.052285499,0.035685157,0.140625,0.015625,0.015625,0.078125,0.078125,0.015625,0.25,0,0.03125,0,0,0.390625,0.222751397,0,0,0,0.030084714,0,0,0,0.747163889
10768,2.38829E-05,0.406527218,0.013874444,0.111111111,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0.151515152,0.015151515,0.045454545,0.272727273,0.106060606,0.166666667,0.075757576,0.045454545,0,0,0,0.121212122,0.098242625,0,0,0,0.901757374,0,0,0,0
10404,0,0.257378497,0,0.037037037,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8631,0,0.112074476,0.976152222,0,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56618725,0.43381275,0,0,0,0
7202,0.000205748,0.18173187,0.900603333,0,0.152017226,0.180867434,0.020982424,0.069713998,0.047580209,0.157894737,0.063157895,0.010526316,0.042105263,0.010526316,0.021052632,0.221052632,0.126315789,0.105263158,0,0,0.294736842,0,0,0,0,1,0,0,0,0
17216,0.045437929,0.864401227,0.052357778,0.018518519,0.211766568,0.213234352,0.107231939,0.056219325,0.021635623,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11854,0.076308822,0.75433416,0.037387778,0.574074074,0.17185388,0.195460923,0.062894583,0.053695712,0.05998819,0.037735849,0.018867925,0.037735849,0.094339623,0.113207547,0.037735849,0.226415095,0.113207547,0,0,0,0.320754717,0,0,0,0,0.414893678,0.415021993,0,0,0.170084329
2908,0,0.073271896,0,0.011904762,0.198286756,0.201752664,0.070945184,0.044816142,0.030587277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18265,0.445025838,0.77000466,0.0000622,0.259259259,0,0.136104805,0.128202558,0.134299973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15411,0.000259777,0.164388488,0.008104444,0.046296296,0.102868946,0.164095887,0.028489457,0.091414738,0.040053153,0.25,0.071428571,0.071428571,0,0.107142857,0,0.107142857,0.178571429,0,0,0,0.214285714,0,0,0.41465049,0,0.297509484,0,0.179674894,0,0.108165132
12569,0.082507312,0.723787131,0.004732222,0.296296296,0.174437876,0.197081975,0.06730982,0.057142468,0.067463197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14710,0.000172663,0.529780374,0.22819,0.277777778,0.146725823,0.186592503,0.055223956,0.06486274,0.039898864,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8999,0.123034766,0.852550882,0,0.222222222,0.259370156,0.231074312,0.143347841,0.021916736,0.013227248,0,0,0,0,0,0.090909091,0.181818182,0.545454546,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0
17921,0.0114323,0.59579364,0.11681,0,0.040674412,0.146424085,0.153302049,0.143882873,0.049468699,0.333333333,0,0,0.5,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17225,0.069889864,0.791041924,0.017343333,0.074074074,0.235959618,0.223673996,0.145182036,0.076187088,0.094409159,0.333333333,0,0,0,0.5,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15793,0.011651347,0.710450678,0.060952222,0.231481481,0.235959618,0.223673996,0.145182036,0.076187088,0.094409159,0.142857143,0.071428571,0,0.404761905,0,0,0.023809524,0.071428572,0,0,0,0.285714286,0.085721841,0,0,0,0.914278158,0,0,0,0
2909,0,0.085483879,0,0.013888889,0.2086974,0.206451841,0.082186805,0.039214124,0.026763868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7914,0.004037911,0.124407366,0.951466667,0,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5784,0.05298309,0.633725745,0.0955125,0.09375,0.281639567,0.239373885,0.160943734,3.22708E-05,0.000130948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12561,0.58616922,0.699211958,0,0.101851852,0.135234283,0.178389496,0.017661882,0.07263403,0.01876978,0.25,0,0.375,0.375,0,0,0,0,0,0,0,0,0.144043274,0,0,0,0.721796317,0.134160408,0,0,0
13660,0.000743235,0.449137848,0.794,0.046296296,0.258886497,0.245661623,0.181796149,0.097449601,0.167432743,0,0.024390244,0,0.195121951,0.097560976,0.219512195,0.097560976,0.024390244,0,0,0,0.341463415,0,0,0,0,0,0,0,0,0
10063,0.143488628,0.787496471,0.023027778,0.314814815,0.150956266,0.185519898,0.035795143,0.064427333,0.039760012,0.033333334,0,0.1,0.133333334,0.1,0.1,0.233333333,0.133333333,0,0,0.033333333,0.133333333,0,0,0,0,0,0,0,0,0
12930,0.048584821,0.842588611,0.113848889,0.259259259,0.201608138,0.208066064,0.093184974,0.055027512,0.053060978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11841,7.59931E-05,0.776627997,0.012667778,0.046296296,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11486,0.068444019,0.879242431,0.066697778,0.12962963,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0,0,0,0,0,0,0,0.166666667,0,0,0,0.833333334,0,0,0,0.421829668,0.433602723,0,0,0,0.144567609
12197,0,0.758938112,0.066574444,0.055555556,0.135099653,0.173260363,0.002780427,0.078534114,0.052504267,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12571,0.013221065,0.729415007,0.11002,0.305555556,0.190357197,0.20334054,0.081934008,0.053994578,0.072492632,0.466666667,0,0.133333333,0.066666667,0.066666667,0.066666667,0.133333333,0.066666667,0,0,0,0,0.043471403,0,0,0,0.377146196,0,0.192863896,0,0.386518505
9349,0.099253331,0.789712935,0.022771111,0.444444444,0.154489804,0.187166397,0.040052024,0.062908469,0.041696663,0,0,0,0.423076923,0.115384616,0,0.076923077,0,0,0,0,0.384615385,0,0,0,0,0,0,0,0,0
10072,0.000825584,0.672076629,0.013036667,0.490740741,0.233186991,0.220739833,0.121105496,0.038295163,0.036971139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16506,0.053556586,0.541623362,0.072206667,0.009259259,0.229680357,0.221093313,0.134962359,0.070145361,0.062939439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6859,0.038868599,0.516827677,0,0.212962963,0.282042804,0.239539609,0.161334601,0.000454543,0.001844439,0.146067416,0.011235955,0.06741573,0.314606741,0.033707865,0,0.011235955,0.157303371,0,0,0,0.258426966,0,0.17648796,0.267292444,0,0.213220077,0,0.34299952,0,0
4697,0.000434234,0.697350899,0.007552222,0.12962963,0.184405897,0.195487095,0.055956356,0.052285499,0.035685157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7555,0.016111102,0.274600012,0.805048889,0,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0,0,0,0.833333333,0,0.166666667,0,0,0,0,0,0,0.047506432,0,0,0,0.753985201,0,0.198508367,0,0
16484,0.049171018,0.665922619,0.043016667,0.148148148,0,0.136104805,0.128202558,0.134299973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9352,0.274293698,0.686453489,0.013623333,0.277777778,0.16509042,0.192105893,0.052822666,0.05835188,0.047506616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10051,0.034775239,0.430726021,0.000357778,0.185185185,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17567,0.007745939,0.65921115,0.073678889,0.203703704,0.114587157,0.174126706,0.090893791,0.09166424,0.049272129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8976,0.000299158,0.460660544,0,0.037037037,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0,0.037037037,0.074074074,0.444444444,0.037037037,0.074074074,0.074074074,0,0,0,0,0.259259259,1,0,0,0,0,0,0,0,0
12568,0.120806371,0.747580377,0.031817778,0.314814815,0.168057156,0.194615235,0.062079923,0.058373876,0.057020778,0.333333333,0.066666667,0.133333333,0.333333333,0,0,0,0,0,0,0,0.133333333,0.956116994,0,0,0,0.021967511,0,0,0,0.021915494
9005,0.000107473,0.314110887,0.361723333,0.083333333,0.266624053,0.234481966,0.151809867,0.027933073,0.023020989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13285,0.003173607,0.78046415,0.021008889,0.305555556,0.192114861,0.204475751,0.084964681,0.054200988,0.067232363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17910,0.484815829,0.843067382,0.048416667,0.175925926,0,0.136104805,0.128202558,0.134299973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14344,0.097016212,0.719028517,0,0.185185185,0.132067841,0.172586708,0.001414779,0.078548965,0.049010103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13276,0.514251327,0.664048581,0.009453333,0.185185185,0.136458872,0.180079595,0.025520615,0.070641118,0.006434481,0.4,0,0.4,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0.367218585,0,0.632781415
5055,0.003666015,0.712680521,0.10578,0.222222222,0.184405897,0.195487095,0.055956356,0.052285499,0.035685157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12206,0.381879602,0.806992633,0,0.175925926,0.143085045,0.182713536,0.030208909,0.068137688,0.012867723,0.090909091,0.038961039,0,0.324675324,0.064935065,0,0.142857143,0.025974026,0,0,0,0.311688312,0,0,0,0,0,0,0,0,1
16155,0.376236596,0.739721603,0.20582,0,0.236189322,0.223768401,0.145404693,0.076077527,0.094853733,0.198113208,0.028301887,0.018867925,0.188679246,0.066037736,0.018867925,0.132075472,0.047169812,0,0,0,0.301886792,0.356947658,0,0,0.094935493,0,0,0,0,0.548116849
12920,0.4602369,0.784090502,0.009453333,0.305555556,0.139070907,0.181760029,0.030117909,0.068820067,0.005225273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6851,0.282865209,0.765781319,0.033708889,0.296296296,0.281571909,0.239346078,0.160878151,0,0,0.266666667,0,0.066666667,0,0,0,0.333333333,0.333333333,0,0,0,0,0,0,0,0.07281648,0,0,0,0,0.927183519
10046,0,0.513413651,0,0.037037037,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0.065217392,0,0.02173913,0.891304348,0,0,0,0.02173913,0,0,0,0,0,0,0,0,0,0,0,0,0
13661,0,0.499502305,0.81513,0.101851852,0.247944647,0.248079677,0.176552077,0.102700786,0.15524551,0,0,0,0,0,0,0,0,0,0,0,0,0.567154749,0,0.149116631,0,0,0.28372862,0,0,0
11844,0.150912269,0.865156799,0.119233333,0.074074074,0.136098189,0.173670746,0.00376231,0.07821495,0.052449557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,0.000107823,0.483940471,0,0.035714286,0.281571909,0.239346078,0.160878151,0,0,0.111801242,0.037267081,0.00621118,0.130434783,0.043478261,0.043478261,0.111801242,0.298136646,0,0.043478261,0,0.173913043,0.291930022,0,0,0.018597398,0.244600858,0.087371672,0,0,0.35750005
8272,2.38829E-05,0.204439976,0.931157778,0,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528701987,0.471298013,0,0,0,0
9705,0.084198102,0.781996249,0.225794444,0.296296296,0.143889188,0.182226901,0.027281382,0.067465059,0.03588671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14729,0.083731074,0.782098148,0.274791111,0.259259259,0.266525207,0.236991435,0.164780906,0.086007455,0.133541792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13283,0.067912334,0.685721062,0.000322222,0.240740741,0.168046819,0.195428112,0.065428106,0.058534037,0.063152515,0.094594594,0.013513514,0.013513514,0.040540541,0.216216216,0,0.283783784,0.148648649,0.027027027,0,0,0.175675675,0,0,0,0,0.895877958,0,0,0,0.104122042
17575,0.048317697,0.817006724,0.065536667,0.37037037,0.217121835,0.215931949,0.114523006,0.058061909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14719,0.068531885,0.904864177,0.063355556,0.416666667,0.217121835,0.215931949,0.114523006,0.058061909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519771998,0,0,0,0.480228002,0,0,0,0
17194,0.046683539,0.732513589,0.042611111,0.12962963,0,0.136104805,0.128202558,0.134299973,0,0.166666667,0,0,0.666666667,0,0,0,0,0,0,0,0.166666667,0,0,0,0,1,0,0,0,0
12940,0.00695485,0.756638813,0.096698889,0.185185185,0.253817722,0.230020085,0.150025998,0.07866558,0.104080992,0,0,0,0,0,0,0,0,0,0,0,0,0.072862764,0,0.667761954,0.025317017,0.170659918,0,0.063398348,0,0
12554,0,0.768851541,0.071248889,0.046296296,0.133912047,0.172772275,0.001615274,0.078778636,0.051827326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8979,6.45984E-06,0.598951275,0,0.157407407,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14369,0.290998444,0.374738342,0.747313333,0.537037037,0.240386285,0.225327736,0.147395186,0.077007062,0.098828107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2200,0.000107823,0.258869519,0,0.011904762,0.281649233,0.239377857,0.160953103,3.68809E-05,0.000149655,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14341,8.359E-05,0.689621983,0.003952222,0.027777778,0.132260074,0.172093338,0,0.079161814,0.05149691,0,0,0,0.0625,0.125,0,0.25,0.0625,0,0,0,0.5,0,0,0,0,0,0,0,0,0
15052,0,0.702074938,0.026263333,0.018518519,0.11756451,0.168094613,0.014244729,0.085288276,0.045775032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16851,0.216182007,0.713063436,0.060556667,0.222222222,0.146725823,0.186592503,0.055223956,0.06486274,0.039898864,0.097560976,0,0,0.780487805,0,0.024390244,0,0,0,0,0,0.097560976,0,0,0,0,0,0,0,0,0
6835,8.12009E-05,0.068456996,0.737798889,0,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10409,0,0.484261855,0.002612222,0.027777778,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0.066666667,0,0.033333333,0.333333333,0.066666667,0,0.166666667,0.033333334,0,0,0,0.3,0.031982443,0,0,0,0,0,0,0,0.968017556
17196,0.156355539,0.756315587,0.061861111,0.25,0,0.136104805,0.128202558,0.134299973,0,0.125,0,0.0625,0.6875,0,0,0,0.0625,0,0,0,0.0625,0.312324428,0,0,0,0.596900057,0,0,0,0.090775516
19357,0.002436149,0.77273976,0.052464444,0.037037037,0.082342944,0.159126392,0.193079657,0.147405802,0.129966982,0.034482759,0,0.034482759,0.275862069,0,0.206896552,0.068965517,0.137931035,0,0,0,0.241379311,0,0,0,0,1,0,0,0,0
12947,0,0.473527546,0.368263333,0.009259259,0.252639705,0.247402613,0.179779712,0.100429102,0.16332356,0.127118644,0.008474576,0.016949153,0.533898305,0.025423729,0.016949152,0.084745763,0.016949153,0.016949153,0,0.008474576,0.152542373,1,0,0,0,0,0,0,0,0
6499,0.131095285,0.682703008,0.200152222,0.212962963,0.281571909,0.239346078,0.160878151,0,0,0,0,0.111111111,0.555555556,0,0,0,0,0,0,0,0.333333333,0.02672028,0,0,0,0.97327972,0,0,0,0
17917,0.05583108,0.833496171,0.151665556,0.138888889,0.019783191,0.14087023,0.139915345,0.138407543,0.009035344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18268,0.443103342,0.809604412,0.057615556,0.407407407,0.000907699,0.136379979,0.128349074,0.134376383,0.001583893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11477,0.000605082,0.343468317,0.111566667,0.018518519,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16123,0.022686973,0.776850025,0.04478,0.148148148,0,0.136104805,0.128202558,0.134299973,0,0.333333333,0,0.222222222,0.222222222,0,0,0,0.222222222,0,0,0,0,0,0,0,0.308165645,0.447047831,0,0.148933943,0,0.09585258
8282,0.168815959,0.713524505,0.21642,0.194444444,0.268715491,0.234132501,0.148955319,0.006524547,0.005444901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16119,0.001674239,0.754967408,0.037885556,0.12962963,0,0.136104805,0.128202558,0.134299973,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13981,0,0.767768108,0.026847778,0,0.132260074,0.172093338,0,0.079161814,0.05149691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12919,0.589204055,0.670851919,0.009453333,0.231481481,0.136996876,0.180090261,0.024184774,0.071009957,0.009422843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8637,0.124964786,0.69877737,0.118143333,0.268518519,0.190975196,0.202603712,0.076834996,0.045384795,0.03694959,0.25,0.125,0.125,0.125,0,0,0.125,0,0,0,0,0.25,0.293441211,0,0,0,0.207905799,0,0.498652989,0,0
8620,0.000612747,0.530986811,0,0.018518519,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18983,0.395416771,0.699423948,0.023594444,0.212962963,0.009225038,0.138695904,0.13190274,0.135776046,0.009989378,0.090909091,0.090909091,0.090909091,0.181818182,0,0,0.181818182,0.090909091,0,0.090909091,0,0.181818182,0,0,0,0,0,0,0,0,0
7204,0.010364291,0.619886836,0.296465556,0.046296296,0.232988903,0.217416587,0.108417254,0.026142749,0.017842578,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13623,0,0.868033469,0.186715556,0.009259259,0.132260074,0.172093338,0,0.079161814,0.05149691,0.183333333,0.016666667,0,0.55,0.016666667,0.05,0.033333334,0.05,0,0,0,0.1,0,0,0,0,0,0,0,0,0
2552,0,0,0,0,0.252422105,0.226188383,0.129401613,0.01568565,0.010705547,0.132158591,0.039647577,0.026431718,0.383259912,0.066079295,0.035242291,0.105726872,0.057268722,0,0.004405286,0,0.149779736,0.131908666,0,0,0.303242185,0.333956395,0.007857177,0.220546114,0,0.002489464
8262,0.002662937,0.579195594,0.000592222,0.009259259,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12938,0.018815728,0.723424286,0,0.166666667,0.239817598,0.225094014,0.144988894,0.075355568,0.094066502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15422,0.176336608,0.800256248,0.149007778,0.398148148,0.146725823,0.186592503,0.055223956,0.06486274,0.039898864,0,0,0,0.615384615,0,0.076923077,0.076923077,0.076923077,0,0,0,0.153846154,0,0,0,0,0,0,0,0,0
17553,0.328582738,0.841257002,0.053666667,0.212962963,0,0.136104805,0.128202558,0.134299973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16502,0.109424429,0.890091298,0.08648,0.092592593,0.211739816,0.213223357,0.107206009,0.056232084,0.021583847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11850,0.382728121,0.85759662,0,0.148148148,0.152165905,0.18688349,0.040967122,0.063377449,0.025932447,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16136,0.238472738,0.822334589,0.018085556,0.212962963,0.146725823,0.186592503,0.055223956,0.06486274,0.039898864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17210,0.018483698,0.595582268,0.072064444,0.231481481,0.146725823,0.186592503,0.055223956,0.06486274,0.039898864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17222,0.000812725,0.699841602,0.072654444,0.287037037,0.235959618,0.223673996,0.145182036,0.076187088,0.094409159,0.190476191,0,0.047619048,0.285714286,0.142857143,0.047619048,0.190476191,0.095238095,0,0,0,0,0,0,0,0,0.79636877,0,0,0,0.203631229
5779,0.000217133,0.837713556,0.166448,0.166666667,0.281571909,0.239346078,0.160878151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522079349,0.477920651,0,0,0,0
13293,0.000131356,0.201635986,0,0.12962963,0.229700068,0.221101415,0.134943253,0.070154763,0.06290129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18281,0.003610704,0.876542557,0.028187778,0.083333333,0.056332315,0.151102424,0.167935057,0.147069293,0.079641845,0.037383178,0.037383177,0.018691589,0.08411215,0.065420561,0.102803738,0.205607477,0.065420561,0,0,0,0.38317757,0,0,0,0,0,0,0,0,1
