fnid,main_road,inner_road,city_branch,urban_secondary,suburban_road,sidewalks,free_way,cycleway,not_built_road,TRANS,LODGING,SPORT,PUBLIC,COMPANY,HOSPITAL,BUSINESS,INDOOR,MOTO,GOVERN,CAR_SERVICE,CAR_REPAIR,CAR_SALE,LIFE,EDU,SHOPPING,TRANSIT,ROAD,FINANCE,ATTRACTION,FOOD_SERVICE
12471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12482,0.163960577,0,0,0,0,1.332564472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12601,0,1.550170902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12818,0,1.550170902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12943,0.061485216,0,0,0.617281784,0,0.874495435,0,0,0,0.316753599,0,0.493139063,0.210664637,0,0,0,0,0,0,0,0,0,0.194837897,0,0,0.155517655,0,0,0,0
12953,0.117114698,0.221452986,0,0,0,0.761465413,0.401721613,0.145906023,0,0.554318798,0,0,0.368663115,0,0,0,0,0,0,0,0,0,0,0,0,0.272155896,0,0,0,0
12959,0,0,0,0,0,0,2.109038467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13519,0.245940865,0.775085451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13991,0.178866084,0.422773882,0.086616646,0.128266345,0,0.363426674,0,0,0,0.151540391,0.094699659,0.074503024,0.021218021,0.063699067,0.295382055,0.031882797,0,0,0.033531366,0,0,0,0.225675549,0.142239301,0.023408073,0.101813717,0,0,0,0.135366947
13995,0.183413526,0.472933495,0.064595465,0,0,0.508181366,0,0,0,0.123181955,0.208940518,0.136983073,0,0.084325432,0.054309664,0.070344583,0.058075811,0,0.123303171,0.028112245,0.035218596,0,0.129891931,0.179331183,0,0.138237916,0,0,0,0.079644468
13999,0.178866084,0.140924627,0.259849937,0.128266345,0,0.363426674,0,0,0,0.128537692,0.708580886,0.100057201,0.021371775,0.205314095,0.024793542,0.032113832,0,0,0,0.025667702,0.032156109,0,0.039532327,0.102335729,0,0,0,0,0,0.054539147
14349,0.127524893,0.40189616,0.105864789,0,0,0.740313596,0,0,0,0.100785236,0.1025708,0.18828946,0.013405931,0.064393966,0.031104626,0,0.133046404,0,0.028247636,0,0,0,0.123987752,0.282446613,0,0.148448671,0,0,0,0.205265515
14723,0.033922878,0.320725014,0.262836718,0.048652751,0,0.827108983,0,0,0,0.285078239,0.053727562,0.049313906,0.126398782,0,0.048878697,0,0.10453646,0,0.621447983,0,0,0,0.038967579,0,0,0.124414124,0,0,0,0
14725,0.210806456,0.442905972,0,0,0,0.571099059,0,0,0,0.11086376,0,0.690394688,0.442395739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447651118,0.125440037
14940,0.327921153,0,0.317594368,0,0,0,0,0,0,0,0,0.172598672,0,0.088541704,0,0,0,0,0.466085987,0,0,0,0.136386528,0.141223306,0,0.326587076,0,0,0,0
15078,0.295129038,0,0,0,0,0,0,1.225610595,0,0,0,0,1.474652462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15114,0.192894796,0.668701173,0,0,0,0.352737654,0,0,0,0.277159399,0,0,0,0,0,0,0,0,0,0,0,0,0.340966319,0.353058266,0,0.272155896,0,0,0,0
15325,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15407,0.245940865,0.775085451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15667,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885417035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15765,0.245940865,0.581314088,0,0,0,0.249855839,0,0,0,0.316753599,0,0,0,0,0.366590229,0.158275312,0,0,0.332918562,0,0,0,0,0,0,0.233276483,0,0,0,0
15799,0.163960577,0,0.317594368,0.235154965,0,0.333141118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.088623585,0,0,0,0
15809,0.173605316,0.273559571,0.11209213,0,0,0,0.744366518,0,0,0.221727519,0,0,0.294930492,0,0,0,0,0,0.310723991,0,0,0,0,0,0,0.435449434,0,0,0,0
15815,0.122970432,0.129180908,0.555790144,0.117577483,0,0,0,0,0,0.195641929,0.110615568,0,0.086744262,0,0.201265224,0,0,0,0.091389409,0.312542023,0,0,0.240682107,0.083072533,0,0.064036681,0,0,0,0.073788257
16149,0.157402154,0.062006836,0,0.112874383,0,0.95944642,0,0.245122119,0,0.369545865,0,0,0.983101641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16471,0.109307051,0,0,0,0,0,0,0,2.156606161,0,0,0,0,0.885417035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16512,0,0,0.952783103,0,0,0,0,0,0,0.16303494,0.055307784,0.507643153,0,0.026041678,0.100632612,0,0,0,0.045694705,0,0,0,0.160454738,0.2492176,0,0.096055022,0,0,0,0.036894129
16573,0,0,0.762226483,0.282185959,0,0,0,0,0,0.213199538,0.036162782,0,0,0.204327008,0,0.085225168,0.070361079,0,0.268895762,0,0,0,0.078684535,0.081474984,0,0.104675345,0,0,0,0.144738504
16826,0,0,0,0,0,0,0,0,2.77277935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16849,0,0,0.762226483,0,0,0.399769342,0,0,0,0.045250514,0,0.017612109,0,0.361394708,0.052370033,0.090443036,0,0,0.047559795,0.072288631,0.090562103,0,0.069584963,0.072052707,0.033201246,0.099975635,0,0.046026586,0,0.179200053
16917,0.210806456,0.36908831,0.090741248,0.335935665,0,0,0,0,0,0.173224624,0,0.10787417,0.046082889,0.027669282,0.160383225,0,0.114336754,0,0.145651871,0,0,0,0.213103949,0.308925983,0,0.136077948,0,0,0,0
17108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17197,0.140537637,0,0.544447488,0.201561399,0,0,0,0,0,0.046843842,0.079456253,0.024309672,0,0.236942587,0.120475662,0,0,0,0.043763942,0.124723342,0.125001213,0,0.153674961,0.019890607,0,0.076663633,0,0,0,0.265014163
17236,0.393505384,0.31003418,0,0,0,0,0,0,0,0,0,0,0,0.442708518,0,0,0,0,0.776809978,0,0,0,0,0,0,0,0,0,0,0
17271,0.327921153,0,0,0.078384988,0,0.333141118,0,0,0.308086594,0.34111926,0,0,0.113434805,0,0.131596493,0,0,0,0.239018455,0,0,0,0,0,0,0.251220827,0,0,0,0.192984673
17272,0.175672046,0.221452986,0.272223744,0.302342098,0,0,0,0,0,0.235165551,0,0.052302628,0.089372876,0.026830819,0,0.067147102,0,0,0.094158785,0,0,0,0.123987752,0.256769648,0,0.197931561,0,0,0,0.15204853
17284,0.070268819,0,0.068055936,0.201561399,0,1.284972884,0,0,0,0.11086376,0,0,0.442395739,0.088541704,0,0,0,0,0,0,0,0,0,0.141223306,0,0.435449434,0,0,0,0
17435,0.327921153,0.258361817,0.158797184,0,0,0,0,0,0,0.158376799,0,0,0.421329275,0.126488148,0,0,0,0,0.221945708,0.253010209,0.316967361,0,0,0,0,0,0,0,0,0
17442,0.163960577,0,0.317594368,0,0,0,0,1.021342163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17549,0.109307051,0.172241211,0.211729579,0.156769977,0,0.666282236,0,0,0,0,0,0.191776302,0,0,0,0,0,0,0,0,0,0,0.454621759,0.470744355,0,0.241916352,0,0,0,0
17588,0.115736878,0,0,0,0,0,1.612794121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17611,0.388327681,0.081587942,0.150439437,0,0,0,0,0,0,0.192806538,0.020439833,0.018760725,0.064115324,0.086616884,0.092975783,0.024085374,0.039769306,0,0.151984561,0,0,0,0.237193961,0.122802875,0,0.106495785,0,0,0,0.16361744
17632,0.273267628,0.172241211,0,0.156769977,0,0.444188157,0,0,0,0.146731446,0,0.050764315,0.130116394,0.013020839,0.125790765,0,0.053805531,0,0.091389409,0,0,0,0.140397896,0.560739599,0,0.064036681,0,0,0,0.036894129
17643,0,0,0.346466583,0.897864413,0,0,0,0,0,0.140928508,0.079680706,0.043881018,0.012497055,0.240113094,0.072489593,0.056335281,0,0,0.013166271,0,0,0,0.115581803,0.143616922,0,0.166061225,0,0,0,0.138196651
17685,0.313015646,0.352311569,0.043308323,0,0,0.181713337,0,0,0,0.118782599,0.100739178,0,0.157998478,0.063244074,0.091647557,0.039568828,0,0,0.166459281,0.094878828,0,0,0.146128422,0.050436895,0,0.058319121,0,0,0,0.291200086
17687,0.307426081,0,0.238195776,0.176366224,0,0,0,0,0,0.173903937,0.036871856,0,0.028914754,0.173611183,0.16772102,0.08689625,0,0,0.091389409,0.069453783,0.130515972,0.060951767,0.187197195,0.055381689,0,0.128073363,0,0,0,0
17943,0,0,0.635188736,0.470309931,0,0,0,0,0,0.332591279,0.094023233,0.258898008,0,0.044270852,0.08553772,0,0,0,0,0,0,0,0.204579791,0.141223306,0,0.163293538,0,0,0,0
17955,0.368911297,0,0.238195776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.553619957,0,0,0,0,0,0,0,0,0,0,0
17983,0.086802658,0.364746094,0.280230325,0,0,0.587896091,0,0,0,0.316753599,0,0.123284766,0.315996956,0.063244074,0,0,0.261341151,0,0.110972854,0,0,0,0,0.201747581,0,0.077758828,0,0,0,0
18012,0.245940865,0.581314088,0,0.176366224,0,0,0,0,0,0.123181955,0,0.671217058,0,0.098379671,0,0,0,0,0.604185539,0,0,0,0,0,0,0,0,0,0,0
18150,0.409901442,0,0.079398592,0.117577483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18283,0,0.516723634,0,0.940619862,0,0,0,0,0,0.133036511,0,0,0,0.425000177,0,0.088634175,0,0,0,0,0,0,0,0,0,0.391904491,0,0,0,0
18368,0.122970432,0.387542725,0,0,0,0.499711677,0,0.766006622,0,0,0,0,0,0.442708518,0,0,0,0,0.776809978,0,0,0,0,0,0,0,0,0,0,0
18399,0.245940865,0,0.476391552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18622,0.245940865,0,0.238195776,0.352732448,0,0,0,0,0,0.037794463,0.085475666,0.078453942,0,0.060369343,0.155523128,0.025180163,0,0,0.052964317,0,0,0,0.15498469,0.128384824,0.036974115,0.04948289,0,0,0,0.513163788
18665,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18716,0,0,0,1.410929793,0,0,0,0,0,0.120942283,0.034190267,0.031381577,0,0.032196983,0.217732379,0,0.066523202,0,0.028247636,0.193207796,0.121023902,0,0.198380404,0.205415718,0,0.118758937,0,0,0,0.114036397
18759,0.327921153,0,0,0,0,0,0,0,0.924259783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18968,0.316209684,0.332179479,0.136111872,0,0,0,0,0,0,0.05685321,0.096434085,0.022128035,0,0.329193513,0.087730995,0,0,0,0,0.272472533,0.170674733,0.039853078,0.087427261,0.054316656,0,0.055826851,0,0,0,0.08041028
18991,0.122970432,0.581314088,0.119097888,0,0,0,0.527259617,0,0,0.277159399,0,0,0,0.221354259,0,0,0,0,0,0,0,0,0,0,0,0.272155896,0,0,0,0.313600093
19059,0.347210633,0.091186524,0.074728087,0,0,0.117579218,0.206768477,0,0,0.369545865,0,0,0,0.295139012,0,0,0,0,0.258936659,0,0,0,0,0,0,0.181437264,0,0,0,0
19079,0.115736878,0.091186524,0.168138195,0.08299587,0,0.117579218,0.744366518,0,0.163104668,0.160931264,0,0.055676991,0.095138869,0.114247359,0.110371252,0.071479173,0.059012518,0,0.175408705,0,0,0,0.087991308,0.250557479,0,0.087792225,0,0,0,0.10116132
19370,0,0,0.79398592,0,0,0.333141118,0,0,0,0,0,0.191776302,0,0.098379671,0,0,0,0,0,0,0,0,0.151540586,0,0,0.725749057,0,0,0,0
19375,0,0.516723634,0.317594368,0,0,0,0.703012822,0,0,0,0,0,0,0.221354259,0,0,0,0,0.388404989,0,0,0,0,0,0,0.544311793,0,0,0,0
19416,0.334479576,0,0.114333972,0,0,0,0.421807693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19451,0,0.15501709,0.857504793,0,0,0,0,0,0,0.328485213,0,0.127850868,0.163850274,0.032793224,0,0,0,0,0,0,0,0,0.151540586,0.261524641,0,0.161277568,0,0,0,0.046459273
19569,0,0,0,1.410929793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.412233064,0,0,0,0,0,0
19575,0,1.550170902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19600,0.163960577,0.516723634,0.317594368,0,0,0,0,0,0,0,0.94023233,0.86299336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19730,0.295129038,0,0.190556621,0,0,0.399769342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19753,0.281075274,0,0.136111872,0.403122798,0,0,0,0,0,0.083987697,0.028491889,0.104605256,0.067029657,0.01341541,0.41472834,0,0.055436002,0,0.023539696,0.026834416,0,0,0.26864013,0.171179765,0,0.032988593,0,0,0,0.190060662
19812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20039,0.344317211,0.077508545,0.142917466,0,0,0.199884671,0,0,0,0.046581412,0.07901112,0.021756135,0.030980094,0.026041678,0.086256525,0,0,0,0,0,0,0,0.269334739,0.011867505,0,0.050314535,0,0,0,0.690447263
20062,0.054653526,0.172241211,0.211729579,0,0,0.666282236,0.468675215,0,0,0,0,0,0,0.442708518,0,1.107927187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150,0,0,0.476391552,0.705464896,0,0,0,0,0,0.085279815,0.048217043,0.132768209,0.037811602,0.022703001,0.087730995,0.113633558,0,0,0.278854864,0,0.056891578,0,0.139883618,0.253477729,0,0.167480552,0,0,0,0.032164112
20159,0.163960577,0.516723634,0,0,0,0,0.703012822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20282,0,0,0.381113241,0.846557876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20412,0.307426081,0.193771363,0.238195776,0,0,0,0,0,0,0.169375188,0,0.023972038,0.020481284,0,0.166323345,0,0.050816335,0,0.04315611,0,0,0,0.246253453,0.353058266,0,0.120958176,0,0,0,0.174222274
20443,0,0,0.105864789,0,0,1.776752629,0,0,0,0,0,0,1.474652462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20548,0.393505384,0.31003418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20773,0.204950721,0.258361817,0,0.117577483,0,0,0.703012822,0,0,0.369545865,0,0,0,0.098379671,0,0,0,0,0,0,0,0,0.151540586,0.156914785,0,0.241916352,0,0,0,0.139377819
20851,0.134149563,0.422773882,0.259849937,0.25653269,0,0,0,0,0,0,0,0,0,0.885417035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20855,0.260407975,0.045593262,0.11209213,0,0,0,0.682335974,0,0,0.295636692,0,0,0,0.177083407,0.114050294,0.147723625,0,0,0.103574664,0,0,0,0.090924352,0,0,0.290299623,0,0,0,0
20861,0.113511168,0,0.073291008,0,0,0.768787195,0.648934913,0,0,0.305831061,0,0.059516783,0,0.122126488,0,0,0,0,0.214292408,0.122142859,0.076509363,0,0.047029837,0.048697692,0,0.225232466,0,0,0,0.043255185
20865,0.109307051,0.172241211,0.211729579,0,0,0.111047039,0.703012822,0,0.154043297,0.403140944,0,0,0.067029657,0,0,0,0,0,0,0.080503248,0.100853251,0,0.061993876,0.064192412,0,0.445346012,0,0,0,0
20876,0.089433042,0.140924627,0.173233292,0,0,0,1.150384618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21106,0.245940865,0,0.476391552,0,0,0,0,0,0,0.104588452,0,0,0,0.116941873,0.19367031,0,0,0,0.029313584,0,0,0,0.283066378,0.399688603,0,0.102700338,0,0,0,0.071003795
21149,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21236,0,0,0.571669862,0,0,0.799538683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21258,0.245940865,0.516723634,0,0,0,0.333141118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21496,0,0,0,0,0,0,0,0,2.77277935,0,0,0.156907884,0,0.402462289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570181987
21603,0,0.516723634,0.317594368,0,0,0.666282236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21907,0,0,0.476391552,0,0,0,0,1.532013244,0,0.369545865,0,1.150657814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21921,0.273267628,0.172241211,0.317594368,0,0,0,0,0,0,0.211169066,0.089545936,0,0,0.252976296,0,0.21103375,0,0,0.147963805,0.084336736,0,0.148025719,0,0,0,0.103678437,0,0,0,0.119466702
21943,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22195,0.245940865,0.387542725,0.238195776,0,0,0,0,0,0,0,0,0,0,0.221354259,0,0,0,0,0,0.885535731,0.554692882,0,0,0,0,0,0,0,0,0
22419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22426,0,0.775085451,0.476391552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22432,0.49188173,0,0,0,0,0,0,0,0,0.11086376,0,0.057532891,0,0.265625111,0,0,0,0,0.051787332,0.059035715,0.073959051,0,0.181848703,0.141223306,0,0.217724717,0,0,0,0.041813346
22548,0.122970432,0,0.238195776,0.705464896,0,0,0,0,0,0.092386466,0.031341078,0,0.024577541,0.295139012,0.114050294,0,0,0,0,0.029517858,0,0,0.250041967,0.117686089,0,0.163293538,0,0.075176757,0,0.041813346
22567,0.122970432,1.162628176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.254400372
22619,0.163960577,0.516723634,0,0,0,0,0,1.021342163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22674,0.163960577,0.516723634,0.317594368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22888,0,0,0,0,0,0,0,0,0,0.25196309,0,0,0,0.643939662,0,0,0,0,0,0,0,0,0,0,0,0.04948289,0,0,0,0
22889,0.245940865,0.15501709,0,0.211639469,0,0.499711677,0,0,0,0.17055963,0,0.132768209,0.056717402,0.136218005,0.065798246,0,0,0,0.119509227,0.068118133,0,0.239118469,0.15736907,0,0,0.083740276,0,0,0,0.192984673
22917,0.327921153,0,0,0.470309931,0,0,0,0,0,0.147818346,0,0,0.098310164,0.472222419,0,0,0,0,0.103574664,0.236142862,0,0,0,0,0,0.072574906,0,0,0,0
22939,0,0,0.952783103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23030,0,0.775085451,0.476391552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23051,0.245940865,0,0.476391552,0,0,0,0,0,0,0.175048041,0,0.090841406,0.116419931,0.069901345,0.045019853,0,0,0,0.367962621,0.093214287,0,0.081803687,0.071782383,0.18582014,0,0,0,0,0,0.132042144
23070,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23255,0.054653526,0,0.635188736,0.313539954,0,0,0,0,0,0.080336058,0,0.050028601,0,0.051328524,0.148761252,0.032113832,0,0,0.045032463,0,0,0,0.316258615,0.040934292,0,0.126217227,0,0,0,0.418133457
23267,0,0,0.59548944,0.176366224,0,0,0.527259617,0,0,0.369545865,0,0,0.491550821,0,0,0,0,0,0,0,0,0,0,0,0,0.362874528,0,0,0,0
23336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23383,0.081980288,0,0.158797184,0.705464896,0,0.333141118,0,0,0,0,0.268637809,0.164379688,0.070221546,0.21081358,0.081464495,0,0,0,0,0,0,0,0.064945966,0.470744355,0,0.051839218,0,0,0,0
23397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23411,0.163960577,0,0.158797184,0.705464896,0,0,0,0,0,0.126300486,0.0476067,0,0.018666487,0.044831242,0.064965357,0.084146369,0,0,0.314657206,0.044837252,0.028085716,0,0.258961761,0.053629104,0,0.082680272,0,0,0,0.2222988
23606,0.245940865,0,0.476391552,0,0,0,0,0,0,0,0,0,1.474652462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23675,0.178866084,0,0,0,0,0,1.342115388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23705,0.196752692,0,0,0.282185959,0,0,0.843615387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.088623585,0,0,0,0
23775,0,0,0,0,0,0,0,0,2.77277935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23875,0.245940865,0,0.476391552,0,0,0,0,0,0,0.116698694,0.692802769,0,0.077613287,0.046600897,0,0,0,0,0,0,0,0,0,0.074328056,0,0.057295978,0,0,0,0.396126433
24041,0.245940865,0,0.158797184,0,0,0.666282236,0,0,0,0.705496652,0,0,0.268118629,0.080492458,0,0,0,0,0.141238178,0,0,0,0,0,0,0,0,0,0,0
24042,0,0,0.952783103,0,0,0,0,0,0,0,0.313410777,0,0,0.147569506,0,0,0,0,0,0,0,0,0.681932638,0.235372177,0,0,0,0,0,0
24366,0.024594086,0.15501709,0.047639155,0,0,1.599077367,0,0,0,0,0,0.575328907,0.737326231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209066729
24389,0.196752692,0,0.571669862,0,0,0,0,0,0,0.554318798,0,0,0.184331558,0,0,0,0,0,0,0,0,0,0,0.176529133,0,0.272155896,0,0,0,0
24418,0,0,0.952783103,0,0,0,0,0,0,0,0,0,0,0.885417035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24489,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24556,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24557,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24705,0,0.664358958,0.272223744,0,0,0,0.602582419,0,0,0,0,0,0,0,0,0,0,0,1.553619957,0,0,0,0,0,0,0,0,0,0,0
24709,0.281075274,0,0.408335616,0,0,0,0,0,0,0.073909173,0,0,0.098310164,0.531250221,0,0,0,0,0,0,0,0,0.090924352,0,0,0,0,0,0,0.250880074
24750,0.351344093,0,0,0.302342098,0,0.142774765,0,0,0,0.094352136,0.040009886,0.073446243,0.031375584,0,0.181995149,0,0,0,0,0.037682372,0,0,0.203128871,0.570902728,0,0.069486612,0,0,0,0.106757478
24794,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24816,0,0,0.952783103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24873,0.163960577,0,0,0,0,0.666282236,0,1.021342163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24944,0,0,0,0,0,1.998846708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24948,0.163960577,0.516723634,0,0,0,0.666282236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25037,0.140537637,0,0.272223744,0.604684197,0,0,0,0,0,0.07807307,0,0.072929016,0.020769753,0.299295899,0.024095132,0,0,0,0,0.099778674,0.09375091,0,0.03841874,0.039781213,0,0.122661812,0,0,0,0.318016996
25073,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25127,0,0,0.952783103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25185,0.368911297,0,0.238195776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25268,0,0,0,0,0,1.332564472,0,1.021342163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25387,0,0,0.762226483,0.282185959,0,0,0,0,0,0.04785486,0.108228182,0.062085853,0.010609011,0.012739813,0.098460685,0.031882797,0,0,0.05588561,0,0,0,0.196239608,0.0203199,0,0.070486419,0,0,0,0.64073688
25388,0,0,0.571669862,0.564371917,0,0,0,0,0,0.018790468,0.031872282,0,0,0.600282736,0,0,0,0,0,0,0,0,0.069349082,0.023936154,0,0.092256236,0,0,0,0.170088186
25440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25550,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25569,0.163960577,0,0.635188736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25577,0.245940865,0,0,0,2.04492181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25735,0.238913983,0,0,0,0,0,0,0,1.426000808,0,0,0,0,0.885417035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25756,0,0,0.952783103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.553619957,0,0,0,0,0,0,0,0,0,0,0
